roof surface gmlid; deviations geometry; mean distance to roof; 90th percentile distance to roof; building gmlid 
RCID_1e449bb6-c899-453c-86fc-2f8868f8367c;MULTIPOLYGON Z (((90851.45122693751 433764.4739676298 11.98126578702312, 90851.32603818947 433764.5336962373 12.47613959553866, 90851.47207987927 433764.9017212959 12.47613959553866, 90851.57063281104 433764.8859947642 11.98229147241925, 90851.45122693751 433764.4739676298 11.98126578702312)), ((90849.82687380447 433763.806159232 12.7932143599795, 90849.8442565562 433763.8056672673 12.7932143599795, 90850.07580928823 433763.6185125517 12.7932143599795, 90849.83191935233 433763.2889315573 12.44884673274094, 90849.51547762542 433763.3805862548 12.57557057766519, 90849.06948453106 433763.5097644216 12.75417521454794, 90848.97199999999 433763.538 12.7932143599795, 90849.06642675423 433763.8677084572 12.79444930494664, 90849.16099807978 433764.1979217117 12.79568614066598, 90849.33957290348 433764.1846161366 12.7932143599795, 90849.5586879261 433763.9979380811 12.7932143599795, 90849.58577850796 433763.9973235499 12.7932143599795, 90849.82687380447 433763.806159232 12.7932143599795)), ((90850.46468556582 433763.3375062429 11.9774670985818, 90850.60247234582 433763.3066946262 12.47613959553866, 90850.79557325499 433763.5906665515 11.9774670985818, 90850.86029461163 433763.5865850245 11.9774670985818, 90850.98423347931 433763.4569695675 12.22680334706023, 90851.14941766982 433763.4325313584 11.97867327336222, 90851.00900000001 433762.948 11.9774670985818, 90850.81089132234 433763.0053805202 12.05680269566583, 90850.38920323596 433763.1275189449 12.22567402685617, 90850.16709407269 433763.191851005 12.31462097907243, 90850.12221914995 433763.2048486507 12.3325918162491, 90850.25809181975 433763.6101637335 11.9774670985818, 90850.27805001495 433763.6153672423 11.9774670985818, 90850.46468556582 433763.3375062429 12.18716900150513)), ((90851.08093848267 433763.8475289494 12.38534072928065, 90851.20010216451 433764.1515491121 12.38534072928065, 90851.34990925684 433764.1243564055 11.9803954775285, 90851.24703293203 433763.7693668556 11.97951177942518, 90851.08093848267 433763.8475289494 12.38534072928065)));-0.4050294562414747;0.018372253894897297;ID_0599100000765391
RCID_1e449bb6-c899-453c-86fc-2f8868f8367c;POLYGON Z ((90851.79759330681 433765.6691545866 11.98424104206059, 90851.64397304942 433765.7625937122 12.47613959553866, 90851.80022605913 433766.1312805889 12.47613959553866, 90851.926706478 433766.1146781472 11.98535011224478, 90851.79759330681 433765.6691545866 11.98424104206059));-0.7913296784701359;-0.7913296784701359;ID_0599100000765391
RCID_4cdf5912-817b-4548-9056-9be1cf912ada;MULTIPOLYGON Z (((90848.38425511101 433763.9013728015 12.7892206047716, 90848.54134405835 433763.8870128701 12.4883955917266, 90848.71423699147 433764.0944843898 12.4883955917266, 90848.8198659578 433764.0833998686 12.4883955917266, 90849.04636573202 433763.797661692 12.79418694012472, 90848.97199999999 433763.538 12.793214359978, 90848.952 433763.544 12.7852268495652, 90848.64961633443 433763.6316225394 12.66477728599003, 90848.3030145174 433763.7320582932 12.5267141484941, 90848.00120064145 433763.8195157232 12.40649155124922, 90848.20901564947 433764.0779921013 12.7892206047716, 90848.38425511101 433763.9013728015 12.7892206047716)), ((90847.68439681336 433764.178099393 12.0140530672736, 90847.70193649607 433763.9062343108 12.28728459727826, 90847.34451106894 433764.0098064516 12.14491005257763, 90847.22891018257 433764.0433044357 12.09886233936924, 90847.016 433764.105 12.0140530672736, 90847.16182374227 433764.6081857887 12.01656992599634, 90847.34026280044 433764.5485438116 12.4883955917266, 90847.43558496911 433764.4486278035 12.2512243295001, 90847.6352605034 433764.3423113793 12.0140530672736, 90847.6935680389 433764.2549250214 12.0140530672736, 90847.68439681336 433764.178099393 12.4883955917266)));-0.25580517245819884;0.021351564134285402;ID_0599100000765391
RCID_4cdf5912-817b-4548-9056-9be1cf912ada;POLYGON Z ((90848.56406262802 433768.1508055212 12.2314619109475, 90848.75910943952 433767.9388301186 12.0381819809869, 90848.54175454545 433767.6682454546 12.0381819809869, 90848.47964034624 433767.6713310411 12.0381819809869, 90848.28298437502 433767.8913984375 12.4883955917266, 90848.11420780545 433767.8945239295 12.03300768914545, 90848.26714223414 433768.4222461641 12.03564727543552, 90848.39130665381 433768.8506933462 12.03779030302393, 90848.414 433768.929 12.0381819809869, 90849.09435675966 433768.7320085014 12.30917488537185, 90848.8444062511 433768.4262550886 12.4883955917266, 90848.8144238477 433768.4275761523 12.4247418409081, 90848.56406262802 433768.1508055212 12.2314619109475));-0.05906936345752771;0.02888455305388671;ID_0599100000765391
RCID_fc4a4242-a672-4d32-babd-6ae8777ddde6;POLYGON Z ((90857.03933316621 433777.3834980431 11.7799171030777, 90857.27851066746 433777.2026200578 11.7799171030777, 90857.38621887437 433776.808505937 11.7799171030777, 90857.35539427365 433776.5135262137 11.79764342572141, 90856.61626475038 433776.7277150814 11.80287805567532, 90855.9458588261 433776.9219888606 11.80762597443925, 90855.49645790254 433777.0522186403 11.81080870150098, 90855.02468720646 433777.1889308512 11.81414985476215, 90854.7078683164 433777.280740307 11.81639361529348, 90854.39093791858 433777.3725820762 11.81863816554014, 90854.31372157781 433777.3949582363 11.8191850236449, 90853.77804214532 433777.5501902592 11.82297878849225, 90853.45990034239 433777.6423830758 11.82523191809778, 90853.16099999999 433777.729 11.8273487766947, 90853.28638571189 433778.1990217877 11.82182865296868, 90853.43465434262 433778.7548226507 11.81530110549906, 90853.71912441381 433778.5105707619 11.78517991300513, 90853.74397990566 433778.5114691532 11.7799171030777, 90853.99010069204 433778.3000251787 11.7799171030777, 90854.00036195827 433778.3004722041 11.7799171030777, 90854.22301568471 433778.5848517161 11.7799171030777, 90854.24587527783 433778.5862652091 11.7799171030777, 90854.47980787765 433778.3838740834 11.7799171030777, 90854.50157393461 433778.3850392899 11.7799171030777, 90854.72982900284 433778.1907254957 11.7799171030777, 90854.74856054825 433778.1912571772 11.7799171030777, 90854.97758941064 433777.9985686878 11.8273487766947, 90854.9939256994 433777.9994064461 11.8273487766947, 90855.2422355774 433777.7973093858 11.8273487766947, 90855.47341310068 433778.0853947537 11.7799171030777, 90855.51798535329 433778.0844219467 11.7799171030777, 90855.73017917087 433777.8801944499 11.8273487766947, 90855.76729385713 433777.8785415691 11.8273487766947, 90856.0004241657 433777.6809863401 11.8273487766947, 90856.02471261739 433777.681033229 11.8273487766947, 90856.26062716995 433777.9848288557 11.7799171030777, 90856.52886754046 433777.7958225638 11.7799171030777, 90856.5325351248 433777.7793511806 11.7799171030777, 90856.78609775966 433777.5903752546 11.7799171030777, 90856.79042467789 433777.5737887347 11.7799171030777, 90857.03560998036 433777.3974672055 11.7799171030777, 90857.03933316621 433777.3834980431 11.7799171030777));-0.19760978185373512;0.044467036371185834;ID_0599100000765391
RCID_fc4a4242-a672-4d32-babd-6ae8777ddde6;MULTIPOLYGON Z (((90854.43366317423 433781.2790594576 11.7641286732954, 90854.43142518168 433781.2864462957 11.7641286732954, 90854.67058161944 433781.5970897122 11.7641286732954, 90854.71775003815 433781.5956572656 11.7641286732954, 90854.915769538 433781.399862704 11.7641286732954, 90854.68429513104 433781.101260719 11.7641286732954, 90854.43366317423 433781.2790594576 11.7641286732954)), ((90861.40280268116 433780.654707844 11.7552685478933, 90861.19278296203 433780.3824978197 11.7799171030777, 90861.18363479548 433780.3819793002 11.7799171030777, 90860.93703498674 433780.5775584588 11.7552685478933, 90860.92307281781 433780.5772364801 11.7552685478933, 90860.68561860846 433780.7808893785 11.7552685478933, 90860.66878582016 433780.7797900944 11.7552685478933, 90860.4231577943 433780.4624192293 11.7799171030777, 90860.17212915243 433780.6575831156 11.7552685478933, 90860.16953686024 433780.665950641 11.7552685478933, 90859.92352988812 433780.8445489231 11.7552685478933, 90859.92058998097 433780.8537886313 11.7552685478933, 90859.67800866514 433781.0415828446 11.7552685478933, 90859.42811901917 433780.71431503 11.7552685478933, 90859.40678834176 433780.714747701 11.7552685478933, 90859.17178191202 433780.920378327 11.7799171030777, 90859.15282309715 433780.9198578889 11.7799171030777, 90858.90245783119 433781.1221073546 11.7799171030777, 90858.87836286228 433781.1215856132 11.7799171030777, 90858.65408874363 433781.322371564 11.7799171030777, 90858.6223037153 433781.3234179847 11.7799171030777, 90858.40237677736 433781.5144656278 11.7799171030777, 90858.36085984399 433781.5145501836 11.7799171030777, 90858.143884176 433781.2322712205 11.7799171030777, 90857.88961400041 433781.432904824 11.7799171030777, 90857.64112018587 433781.620833838 11.7799171030777, 90857.40006077383 433781.8111654342 11.7799171030777, 90857.38713001256 433781.8105646687 11.7799171030777, 90857.18088364492 433781.5425546829 11.7799171030777, 90856.92922083038 433781.7308491629 11.7799171030777, 90856.92722441649 433781.7437301347 11.7799171030777, 90856.66020999949 433781.9356764416 11.7799171030777, 90856.41134957301 433782.138515403 11.7799171030777, 90856.18587921989 433781.8488562061 11.7641286732954, 90856.16315443956 433781.849368445 11.7641286732954, 90855.93355716977 433782.0525036566 11.7641286732954, 90855.91652199428 433782.0520006494 11.7641286732954, 90855.67259758177 433782.243485286 11.7641286732954, 90855.64996907099 433782.2435778361 11.7641286732954, 90855.42808013337 433782.44327788 11.7641286732954, 90855.40650819123 433782.4435854229 11.7641286732954, 90855.17525218334 433782.1455496053 11.7641286732954, 90855.40422560326 433781.960488896 11.7641286732954, 90855.18937406364 433781.6822385415 11.7641286732954, 90855.41932091983 433781.4843974728 11.7641286732954, 90855.20948704105 433781.2136118482 11.7641286732954, 90855.18173809914 433781.2127623908 11.7641286732954, 90854.95566498938 433781.3993501287 11.7641286732954, 90855.16597654407 433781.681768502 11.7641286732954, 90854.94582883721 433781.8640153216 11.7641286732954, 90855.15825894735 433782.1453722228 11.7641286732954, 90854.93011655947 433782.3366668711 11.7641286732954, 90854.91296331951 433782.336383931 11.7641286732954, 90854.67659374871 433782.532815195 11.7799171030777, 90854.44042344888 433782.5250560066 11.77102197813586, 90854.59699999999 433783.112 11.7641286732954, 90854.86073835399 433783.0355477183 11.7638285506535, 90855.36709795895 433782.8887645655 11.76325233570379, 90855.7034534564 433782.7912620793 11.76286957794794, 90855.79773674849 433782.7639313073 11.76276228771017, 90856.32725433813 433782.6104351347 11.76215971999288, 90856.68855364907 433782.505701954 11.76174857727484, 90856.73631788562 433782.491856092 11.76169422367537, 90857.17511909342 433782.364656718 11.76119488720893, 90857.37882086124 433782.3056077981 11.76096308356038, 90857.70192560872 433782.2119464296 11.76059540457494, 90858.02393669402 433782.1186020912 11.76022897012894, 90858.05547636347 433782.1094593948 11.7601930793729, 90858.70859994875 433781.9201324063 11.75944985347147, 90859.03746812943 433781.824800338 11.75907561595262, 90859.07297494201 433781.8145076491 11.75903521076228, 90859.72398801458 433781.6257924545 11.75829438653143, 90860.04976462435 433781.5313565686 11.75792366708427, 90860.11791970163 433781.5115998245 11.75784610960526, 90860.70875487683 433781.3403289549 11.75717376517369, 90860.87601508561 433781.2918436876 11.75698343041585, 90861.38826201479 433781.1433539215 11.75640051595022, 90861.70742056234 433781.0508364745 11.75603732756666, 90861.86831533496 433781.0041964152 11.75585423639507, 90862.383 433780.855 11.7552685478933, 90862.28595835049 433780.5170273586 11.7563831609894, 90862.15822672383 433780.0721689347 11.75785027685753, 90862.07113573646 433779.7688520476 11.75885059739586, 90861.93224890936 433779.2851427533 11.76044584105806, 90861.80230993434 433778.8325966679 11.76193831036355, 90861.69753070008 433778.4676758865 11.76314179677684, 90861.68185408147 433778.4130780079 11.76332185724047, 90861.26106204197 433778.3725833765 11.7799171030777, 90860.7375971549 433778.765654483 11.7799171030777, 90860.76764045938 433778.8041018609 11.7799171030777, 90860.79532976249 433778.8156565777 11.7799171030777, 90861.21213638694 433778.8489310561 11.7799171030777, 90861.43784833713 433779.1341590927 11.7799171030777, 90861.2137157493 433779.3316996786 11.7799171030777, 90861.46117997399 433779.6489615051 11.7799171030777, 90861.20954512215 433779.851753587 11.7799171030777, 90861.20736561497 433779.8601557452 11.7799171030777, 90861.44898611365 433780.1711302759 11.7799171030777, 90861.67088501266 433780.4532720015 11.7799171030777, 90861.41555002444 433780.6562155943 11.7552685478933, 90861.40280268116 433780.654707844 11.7552685478933)));-0.03535845271470358;0.07386106547933627;ID_0599100000765391
RCID_a46bb909-9803-4413-b605-f54b52ebc6bd;POLYGON Z ((90862.48337713124 433781.2036928455 8.818297251236295, 90862.3832540471 433780.854927069 8.819224150766219, 90862.05578604274 433780.9498532253 8.94307857437221, 90861.72344785364 433781.0461911467 9.068774991433818, 90861.39144543032 433781.1424317366 9.194344415707469, 90861.69956441285 433781.5582267077 8.819224150766219, 90861.94542302191 433781.396811937 8.819224150766219, 90862.17166884328 433781.6946253141 8.819224150766219, 90862.63844726716 433781.7438595495 8.816861673843784, 90862.48337713124 433781.2036928455 8.818297251236295));0.0857082720243488;0.17037298436555137;ID_0599100000765391
RCID_a46bb909-9803-4413-b605-f54b52ebc6bd;POLYGON Z ((90863.54410785712 433784.8986107397 8.808477429768205, 90863.04855492168 433785.2664970743 8.819224150766219, 90862.80805603579 433785.4478820484 8.819224150766219, 90863.03573796876 433785.7561480364 8.819224150766219, 90862.80823903561 433785.9323209907 8.819224150766219, 90863.05517623457 433786.2639223722 8.819224150766219, 90863.04501953222 433786.2913512068 8.819224150766219, 90863.27614150138 433786.5982712411 8.819224150766219, 90863.28865923602 433786.5986138317 8.819224150766219, 90863.49022020493 433786.8699892145 8.819224150766219, 90863.48030245233 433786.9080072661 8.819224150766219, 90863.23546317015 433787.0583471762 8.819224150766219, 90863.22783586953 433787.0990567445 8.819224150766219, 90863.4168474785 433787.3532773585 8.819224150766219, 90863.42847448646 433787.354497323 8.819224150766219, 90863.64061778705 433787.6407224112 8.819224150766219, 90863.62583671317 433787.6888129473 8.819224150766219, 90863.37987873108 433787.828643287 8.819224150766219, 90863.36230585646 433787.8836487918 8.819224150766219, 90863.58320752294 433788.1800919608 8.819224150766219, 90863.57979541595 433788.1941162988 8.819224150766219, 90863.80207120758 433788.4893781713 8.819224150766219, 90863.79865790636 433788.5048496769 8.819224150766219, 90863.54981564519 433788.6779923505 8.819224150766219, 90863.54710865446 433788.6869493051 8.819224150766219, 90863.77740266331 433788.9971688818 8.819224150766219, 90863.80027587594 433788.9963286413 8.819224150766219, 90864.03180274955 433789.308826662 10.26119410739895, 90864.01302830146 433789.355610557 10.26119410739895, 90864.24246446129 433789.6598068139 10.26119410739895, 90864.23336521973 433789.691094206 10.26119410739895, 90863.98614629285 433789.8437654555 10.26119410739895, 90863.97905532391 433789.8709572703 10.26119410739895, 90864.18216223673 433790.1523639529 10.26119410739895, 90864.38710916758 433790.4264844084 10.26119410739895, 90864.5918348525 433790.700470524 10.26119410739895, 90864.57302034588 433790.7586937945 10.26119410739895, 90864.79768961974 433791.0582528263 10.26119410739895, 90864.79205515614 433791.0806983125 10.26119410739895, 90864.54224134888 433791.2429640785 10.26119410739895, 90864.53585752373 433791.2632086747 10.26119410739895, 90864.75623737513 433791.5591473323 10.26119410739895, 90864.74639472655 433791.5898790553 10.26119410739895, 90864.97430283886 433791.8924461242 10.26119410739895, 90864.72665926968 433792.069006817 10.26119410739895, 90864.96335149019 433792.3892090401 10.26119410739895, 90864.93534603824 433792.453038725 10.26119410739895, 90865.16851889055 433792.7647806906 10.26119410739895, 90864.91859434303 433792.9348906246 10.26119410739895, 90864.91099759383 433792.9601005775 10.26119410739895, 90865.09754931374 433793.2118944289 10.26119410739895, 90865.07445068627 433793.290105571 10.26119410739895, 90865.25051617171 433793.5277458711 10.26119410739895, 90865.24311349902 433793.5577057445 10.26119410739895, 90865.45289052193 433793.835863123 10.26119410739895, 90865.42056259204 433793.910718704 10.26119410739895, 90865.19357469719 433794.0242126514 10.26119410739895, 90865.16797031311 433794.0926407421 10.26119410739895, 90865.38739721426 433794.3891004917 10.26119410739895, 90865.37130484924 433794.4404160053 10.26119410739895, 90865.58020909356 433794.7186050744 10.26119410739895, 90865.56944751172 433794.7607394033 10.26119410739895, 90865.78420641998 433795.0495901349 10.26119410739895, 90865.7743111056 433795.0832481408 10.26119410739895, 90865.52718448309 433795.2467770335 10.26119410739895, 90865.51629959053 433795.2811732939 10.26119410739895, 90865.74403736045 433795.5883273118 10.26119410739895, 90865.71808612774 433795.6538366397 10.26119410739895, 90865.92990657616 433795.9373671358 10.26119410739895, 90865.90794405511 433796.0123911077 10.26119410739895, 90866.07901406419 433796.239922647 10.26119410739895, 90866.0674780862 433796.3033705259 10.26119410739895, 90866.24211746268 433796.5382604873 10.26119410739895, 90866.2316997602 433796.5820934618 10.26119410739895, 90866.48071863201 433796.9149787931 10.26119410739895, 90866.19272532595 433797.0515529382 10.26119410739895, 90866.15130812075 433797.1363785604 10.26119410739895, 90866.37122914259 433797.428384806 10.26119410739895, 90866.59433152745 433797.3120664686 10.26119410739895, 90866.83720919726 433797.628653282 8.758802143123379, 90866.53672872396 433797.768639734 8.758802143123379, 90866.50599829866 433797.8533560415 8.758802143123379, 90866.71412262054 433798.1282582207 8.758802143123379, 90866.69204951491 433798.1846392391 8.758802143123379, 90866.46005054779 433798.3219984009 8.758802143123379, 90866.44144756116 433798.3763052563 8.758802143123379, 90866.66269283002 433798.670561464 8.758802143123379, 90866.60951757999 433798.7807839483 8.758802143123379, 90866.80897308783 433799.0477634561 8.758802143123379, 90867.03341527988 433798.9355423601 8.758802143123379, 90867.20047680734 433799.1537265407 8.758802143123379, 90867.16934098699 433799.2540839616 8.758802143123379, 90866.94429098257 433799.3421470068 8.758802143123379, 90866.91695625268 433799.4478965174 8.758802143123379, 90867.09051947482 433799.6790234213 8.758802143123379, 90867.06897876506 433799.7452910214 8.758802143123379, 90867.28504236016 433800.0337528892 8.758802143123379, 90867.2417327563 433800.130704845 8.758802143123379, 90867.44919350269 433800.4059497957 8.758802143123379, 90867.40871188829 433800.5072750341 8.758802143123379, 90867.20053870206 433800.6020577977 8.758802143123379, 90867.15751152628 433800.6966230192 8.758802143123379, 90867.34976269754 433800.9550251311 8.758802143123379, 90867.64419563537 433800.8216643299 8.758802143123379, 90867.75833083512 433800.8433736617 8.758802143123379, 90867.95327690819 433801.0994297732 8.758802143123379, 90867.51753558737 433801.3125641149 8.758802143123379, 90867.48503656614 433801.388750345 8.758802143123379, 90867.70091311469 433801.6761881803 8.758802143123379, 90867.63200394195 433801.798273838 8.758802143123379, 90867.81986885439 433802.0470949188 8.758802143123379, 90867.77041097256 433802.1619648379 8.758802143123379, 90867.57817460946 433802.2328193283 8.758802143123379, 90867.52964922374 433802.3444899274 8.758802143123379, 90867.68341843545 433802.5537168876 8.758802143123379, 90867.87906146495 433802.4903658114 8.758802143123379, 90868.05718377729 433802.7271875221 8.758802143123379, 90868.01729580537 433802.816713859 8.758802143123379, 90868.2323287202 433803.1038118589 8.758802143123379, 90868.14411506902 433803.234599666 8.758802143123379, 90867.99218248152 433803.2866409431 8.758802143123379, 90867.90330712318 433803.4169010103 8.758802143123379, 90868.18600748623 433803.798394511 9.032431942718528, 90868.20663325051 433803.7924575766 9.024636525451889, 90868.69197062824 433803.6527577267 8.841205389246687, 90868.91 433803.59 8.758802143123379, 90868.8136785112 433803.2544765878 8.759693849001721, 90868.69015792423 433802.8242086452 8.760837353269281, 90868.5682261434 433802.3994751026 8.76196614900403, 90868.47527317055 433802.0756854788 8.762826670506787, 90868.37590179735 433801.7295381899 8.763746610996826, 90868.21081483281 433801.1544791627 8.765274920188858, 90868.02078143552 433800.4925224727 8.767034173493114, 90867.91206547373 433800.1138245216 8.76804062245275, 90867.79718976766 433799.7136699003 8.76910409586506, 90867.67737047514 433799.2962949367 8.770213335026614, 90867.59017561869 433798.9925629645 8.771020550187234, 90867.51999169675 433798.7480863761 8.771670284909298, 90867.36291431496 433798.2009276914 8.77312444458272, 90867.18811742355 433797.5920453934 8.774742644400012, 90867.04576364136 433797.0961744581 8.776060498868068, 90866.89279981378 433796.563344806 8.777476576899193, 90866.77722545799 433796.1607565289 8.77854651813173, 90866.64394379978 433795.6964871607 8.779780386498729, 90866.46640110014 433795.078040196 8.781424005912024, 90866.34224163578 433794.6455468068 8.782573424651323, 90866.26463549129 433794.3752158689 8.783291871345867, 90866.1166194579 433793.859621216 8.784662144674359, 90866.00786166675 433793.4807775577 8.785668980873398, 90865.92432665471 433793.1897941787 8.786442314656101, 90865.79277385752 433792.7315470737 8.787660177918092, 90865.632998392 433792.1749899643 8.78913931537325, 90865.4472131644 433791.5278312225 8.790859240819003, 90865.33658979129 433791.1424890514 8.791883347830931, 90865.25914859172 433790.8727326777 8.79260026753118, 90865.107804938 433790.345546691 8.794001346639817, 90865.02477310806 433790.0563160817 8.794770022163448, 90864.89808656137 433789.615019929 8.795942835621725, 90864.79608038708 433789.2596946523 8.796887168048167, 90864.64157503046 433788.7214952837 8.798317516939655, 90864.4628769463 433788.0990236867 8.799971832441571, 90864.32441573145 433787.6167120049 8.801253651075506, 90864.21898245595 433787.2494488655 8.802229710236574, 90864.14312391475 433786.9852054771 8.802931978317448, 90864.00610724512 433786.5079256811 8.804200423928666, 90863.89216383583 433786.1110185946 8.805255266509803, 90863.83533944901 433785.9130782139 8.805781323990807, 90863.65103655019 433785.2710829721 8.807487526628675, 90863.54410785712 433784.8986107397 8.808477429768205));0.08183042543325146;0.21261660381552738;ID_0599100000765391
RCID_a46bb909-9803-4413-b605-f54b52ebc6bd;POLYGON Z ((90860.73170365261 433803.144851682 11.7026214624108, 90860.93532705356 433803.1696750295 11.7026214624108, 90860.82536493852 433803.5331861537 11.7026214624108, 90860.50189537802 433803.67595204 11.70845826013242, 90860.59207338457 433803.9899992979 11.70760807624909, 90860.68049471341 433804.2979288799 11.70677445404359, 90860.82353038105 433804.3185925692 11.7026214624108, 90861.09898809379 433804.1653794035 11.7026214624108, 90861.12287149724 433804.1020364639 11.7026214624108, 90861.34342780695 433803.9898459711 11.7026214624108, 90861.36906796649 433803.9236220007 11.7026214624108, 90861.58040720531 433803.8076659582 11.7026214624108, 90861.60517028238 433803.7459056648 11.7026214624108, 90861.83205733798 433803.6298391653 11.7026214624108, 90861.85334728463 433803.5676612416 11.7026214624108, 90861.67548351359 433803.3250318582 11.7026214624108, 90861.70445668016 433803.2301639676 11.7026214624108, 90861.5401145692 433803.006873056 11.7026214624108, 90861.56554506336 433802.9278638108 11.7026214624108, 90861.37177820712 433802.6624435858 11.7026214624108, 90861.17504313051 433802.7408454356 11.7026214624108, 90861.01725652652 433803.0274085505 11.7026214624108, 90860.71172455618 433802.6135193115 11.7026214624108, 90860.4916411936 433802.7494903545 10.26119410739895, 90860.24481388435 433802.4147130845 10.26119410739895, 90860.13469874275 433802.3971801882 11.71192013152719, 90860.28048039811 433802.9048686022 11.7105457252987, 90860.3949549168 433803.3035290968 11.7094664777687, 90860.73170365261 433803.144851682 11.7026214624108));0.06283903361176534;0.16552556236014876;ID_0599100000765391
RCID_a46bb909-9803-4413-b605-f54b52ebc6bd;POLYGON Z ((90856.44885623963 433789.5611376153 11.74666966760962, 90856.60748854779 433789.5745754761 10.26119410739895, 90856.82913468812 433789.8665765384 10.26119410739895, 90857.06757874544 433790.1738253486 10.26119410739895, 90857.06353098391 433790.1883746453 10.26119410739895, 90856.80581040759 433790.3681106091 10.27135487560957, 90856.68112763579 433790.3700288056 11.74447984987993, 90856.82629658582 433790.8755834573 11.74311122013988, 90857.04641669242 433790.7377060279 10.27135487560957, 90857.0577658971 433790.7089058955 10.26627449150426, 90857.29276566047 433790.5531121806 10.26119410739895, 90857.30685582256 433790.5128077634 10.26119410739895, 90857.55596561795 433790.3670520321 10.26119410739895, 90857.57022211896 433790.3279070632 10.26119410739895, 90857.80292967492 433790.1736329732 10.26119410739895, 90857.81377122861 433790.1455515718 10.26119410739895, 90857.57577044997 433789.8193033134 10.26119410739895, 90857.37091710606 433789.8283530596 10.26119410739895, 90857.27410166491 433789.6897571453 10.26119410739895, 90857.32738700644 433789.5026290955 10.26119410739895, 90857.11177170211 433789.2084949231 10.26119410739895, 90856.86771669293 433789.3896995885 10.26119410739895, 90856.6478106537 433789.0903214815 11.7641286732954, 90856.36869947679 433789.2819895998 11.74742537280314, 90856.44885623963 433789.5611376153 11.74666966760962));0.06886319214657152;0.15710813827880116;ID_0599100000765391
