apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
north;4223;278;LINESTRING (93767.77773623254 435418.4110249238, 93769.82294870574 435418.3732956204, 93772.02133354341 435418.2721989995, 93771.67578468838 435421.8448513316, 93769.47691878665 435421.9458482878, 93767.43152721359 435421.9835169751, 93767.77773623254 435418.4110249238);15.113712437708543;0.33076072007351615;0.881218999129273
north;4223;279;LINESTRING (93767.43161685484 435421.9835472757, 93769.47691878665 435421.9458482878, 93771.6755439176 435421.8448015047, 93771.33003332734 435425.417058651, 93769.13092715939 435425.5180060501, 93767.08544612807 435425.5556446335, 93767.43161685484 435421.9835472757);15.11324723232627;0.11903547102785976;0.770570495508307
north;4224;278;LINESTRING (93772.02157383758 435418.2722488635, 93774.21995865923 435418.1711522445, 93775.94123875626 435418.2789328175, 93775.59573738946 435421.8515859641, 93773.87440980358 435421.7438045528, 93771.6755439176 435421.8448015047, 93772.02157383758 435418.2722488635);14.006735377396266;0.2681351672682447;0.9952202845596229
north;4224;279;LINESTRING (93771.67578468838 435421.8448513316, 93773.87440980358 435421.7438045528, 93775.59571362191 435421.8515855441, 93775.25025051832 435425.4238434653, 93773.52889921266 435425.316061675, 93771.32979306037 435425.4170090698, 93771.67578468838 435421.8448513316);14.006146683524555;0.4049642324706212;1.0000000000000002
north;4224;280;LINESTRING (93771.33003332734 435425.417058651, 93773.52889921266 435425.316061675, 93775.25022680021 435425.4238430642, 93774.9051539418 435428.9920661048, 93773.18377891683 435428.8842839527, 93770.98443251164 435428.9851819284, 93771.33003332734 435425.417058651);13.991287261697702;0.636311807135246;1.0
north;4224;281;LINESTRING (93770.98467276522 435428.9852313705, 93773.18377891683 435428.8842839527, 93774.90513022413 435428.9920657234, 93774.55974320763 435432.5635377534, 93772.83834441612 435432.4557552517, 93770.63875728128 435432.5566038513, 93770.98467276522 435428.9852313705);14.004988148973228;0.19653055572043776;1.0
north;4224;282;LINESTRING (93770.63899801168 435432.5566532511, 93772.83834441612 435432.4557552517, 93774.55971944259 435432.5635373893, 93774.21437017257 435436.1346195376, 93772.49294766336 435436.0268367156, 93770.29312030222 435436.1276361719, 93770.63899801168 435432.5566532511);14.004419473770788;0.10187416829928178;0.9991464844563305
north;4224;283;LINESTRING (93770.29336052935 435436.1276853393, 93772.49294766336 435436.0268367156, 93774.21434645655 435436.1346191931, 93773.86938679911 435439.7016730009, 93772.14794057279 435439.5938898736, 93769.94787299831 435439.6946403275, 93770.29336052935 435436.1276853393);13.989581796825721;0.19570952186861326;0.822157810324186
north;4225;278;LINESTRING (93775.94126247623 435418.278933258, 93777.66254256321 435418.3867138232, 93779.52100933457 435418.3093174168, 93779.17587145953 435421.8820482164, 93777.31704119794 435421.9593669517, 93775.59571362191 435421.8515855441, 93775.94126247623 435418.278933258);12.80052736260511;0.07651146589614971;1.0
north;4225;279;LINESTRING (93775.59573738946 435421.8515859641, 93777.31704119794 435421.9593669517, 93779.1756895337 435421.8820093862, 93778.83058990305 435425.4543447389, 93776.9715780962 435425.5316248564, 93775.25022680021 435425.4238430642, 93775.59573738946 435421.8515859641);12.799857956797577;0.0;1.0
north;4225;280;LINESTRING (93775.25025051832 435425.4238434653, 93776.9715780962 435425.5316248564, 93778.83040835739 435425.4543061021, 93778.4856985824 435429.0226062582, 93776.62650523946 435429.0998478773, 93774.90513022413 435428.9920657234, 93775.25025051832 435425.4238434653);12.786146928273723;0.0018933441400691862;0.9999999999999999
north;4225;281;LINESTRING (93774.9051539418 435428.9920661048, 93776.62650523946 435429.0998478773, 93778.48551704567 435429.0225677355, 93778.14049346483 435432.5941167318, 93776.28111822458 435432.6713198887, 93774.55971944259 435432.5635373893, 93774.9051539418 435428.9920661048);12.79853622965941;0.01324600186412414;0.9999999999999999
north;4225;282;LINESTRING (93774.55974320763 435432.5635377534, 93776.28111822458 435432.6713198887, 93778.14031156708 435432.594078247, 93777.79532571411 435436.1652371287, 93775.93576895617 435436.2424020165, 93774.21434645655 435436.1346191931, 93774.55974320763 435432.5635377534);12.797885213073812;0.6145273008977431;1.0
north;4225;283;LINESTRING (93774.21437017257 435436.1346195376, 93775.93576895617 435436.2424020165, 93777.79514419608 435436.1651988406, 93777.45054756699 435439.7323290762, 93775.59080930034 435439.8094558026, 93773.86936308374 435439.7016726737, 93774.21437017257 435436.1346195376);12.78419461205122;0.058788337076487826;1.0
north;4225;284;LINESTRING (93773.86938679911 435439.7016730009, 93775.59080930034 435439.8094558026, 93777.45036605783 435439.7322908958, 93777.10580677501 435443.2990349783, 93775.24588700873 435443.3761236647, 93773.52441707574 435443.2683402472, 93773.86938679911 435439.7016730009);12.78355653507102;0.0;1.0
north;4225;285;LINESTRING (93773.52444079042 435443.2683405548, 93775.24588700873 435443.3761236647, 93777.10562527479 435443.2989969112, 93776.76075165121 435446.8689953681, 93774.90065002386 435446.9460460444, 93773.17915632715 435446.8382623619, 93773.52444079042 435443.2683405548);12.795967728939727;0.08786235233720618;0.9882050854488801
north;4226;281;LINESTRING (93778.4856985824 435429.0226062582, 93780.34471037742 435428.9453261189, 93782.67942507763 435429.1362060617, 93782.33444465639 435432.7077562736, 93779.99968679616 435432.5168750912, 93778.14031156708 435432.594078247, 93778.4856985824 435429.0226062582);15.017945473043394;0.13577418120690463;0.9193336139328996
north;4226;282;LINESTRING (93778.14049346483 435432.5941167318, 93779.99968679616 435432.5168750912, 93782.3344230564 435432.707755639, 93781.98948035977 435436.2789157335, 93779.65470094269 435436.0880339568, 93777.79514419608 435436.1651988406, 93778.14049346483 435432.5941167318);15.01704400421182;0.014776484391530469;1.0000000000000002
