apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
south;6963;285;LINESTRING (90858.54272546244 433780.1798160259, 90855.77384467944 433779.1802680662, 90853.20373144094 433779.2012026551, 90853.55481970446 433775.6337340515, 90856.12510998768 433775.6128686132, 90858.8943705534 433776.6122953093, 90858.54272546244 433780.1798160259);19.39150974284055;0.2894895365761167;0.7038794779531106
south;6961;279;LINESTRING (90866.22378195182 433804.1952929248, 90863.4802691442 433803.4819864952, 90861.34520387766 433802.9000535943, 90861.69702560427 433799.3307381978, 90863.83254742777 433799.9121470128, 90866.57642425444 433800.6253879717, 90866.22378195182 433804.1952929248);17.872913450403523;0.0;0.9999999999999998
south;6961;280;LINESTRING (90866.57624244652 433800.6254205788, 90863.83254742777 433799.9121470128, 90861.69725363379 433799.3304765001, 90862.04872087286 433795.768246775, 90864.18442856209 433796.3463324961, 90866.92848714697 433797.059541101, 90866.57624244652 433800.6254205788);17.850250639458043;0.0;0.9999999999999998
south;6961;281;LINESTRING (90866.92830537999 433797.0595734885, 90864.18442856209 433796.3463324961, 90862.04890674594 433795.7649236622, 90862.40143510283 433792.251239432, 90864.53663084781 433792.7772639965, 90867.28087152084 433793.4904403982, 90866.92830537999 433797.0595734885);17.802365414272977;0.0;0.8698294666312968
south;6962;281;LINESTRING (90862.04872087286 433795.768246775, 90859.91319904222 433795.1868379312, 90857.14511153902 433794.1871486046, 90857.49722623722 433790.6734832293, 90860.26572740613 433791.6731536787, 90862.40092316573 433792.1991782495, 90862.04872087286 433795.768246775);17.836314623067334;0.0;0.9665727524198411
south;6962;282;LINESTRING (90862.40143510283 433792.251239432, 90860.26572740613 433791.6731536787, 90857.49813249623 433790.725467887, 90857.84950936085 433787.1569341232, 90860.61820035859 433788.1565431274, 90862.75359969799 433788.6825533393, 90862.40143510283 433792.251239432);17.90900888343;0.0;1.0
south;6962;283;LINESTRING (90862.75339611163 433788.6825677188, 90860.61820035859 433788.1565431274, 90857.84969920153 433787.1568726458, 90858.20068054543 433783.5923561617, 90860.969561317 433784.5919040783, 90863.10516419937 433785.1179000898, 90862.75339611163 433788.6825677188);18.01713303609537;0.0;1.0000000000000002
south;6962;284;LINESTRING (90863.10496064983 433785.117914312, 90860.969561317 433784.5919040783, 90858.20087033132 433783.5922950422, 90858.55181454954 433780.028156031, 90861.3208850401 433781.027643216, 90863.4566914289 433781.5536251809, 90863.10496064983 433785.117914312);18.016597691121422;0.11712628937940157;0.7688008281604631
south;6962;278;LINESTRING (90860.98801221536 433806.5516274359, 90858.85383574862 433806.0255286776, 90856.08565798934 433804.9695544068, 90856.43713736464 433801.3999778575, 90859.205034913 433802.399729667, 90861.34032872849 433802.9814001612, 90860.98801221536 433806.5516274359);18.19530224449677;0.8409228249328357;0.8893632007686761
south;6964;282;LINESTRING (90852.16144091912 433789.7176679396, 90849.59159311051 433789.7387072514, 90846.94920761535 433789.3387322211, 90847.30021967503 433785.7701470124, 90849.94279296325 433786.170103483, 90852.51281779639 433786.1491341196, 90852.16144091912 433789.7176679396);18.733983728897677;0.0;0.8443146584175559
south;6964;283;LINESTRING (90852.51272937263 433786.1490992639, 90849.94279296325 433786.170103483, 90847.3003134701 433785.7701377655, 90847.65093040785 433782.2055700126, 90850.29359746902 433782.6055173372, 90852.86371072914 433782.5845827208, 90852.51272937263 433786.1490992639);18.7135522905023;0.0;0.9995537171699379
south;6964;284;LINESTRING (90852.86362230196 433782.5845479955, 90850.29359746902 433782.6055173372, 90847.65102418589 433782.2055608365, 90848.00160402493 433778.6413706792, 90850.64436484242 433779.0413089198, 90853.21456653287 433779.0204089257, 90852.86362230196 433782.5845479955);18.712228159956314;0.0;0.8506921847102512
south;6963;287;LINESTRING (90859.26061948967 433772.7946398406, 90856.49135893692 433771.7952131068, 90853.92106865364 433771.8160785169, 90854.27172560125 433768.2529934743, 90856.84219276288 433768.2321966086, 90859.6118324928 433769.231503639, 90859.26061948967 433772.7946398406);19.369646938200578;0.0;0.7929901008079071
south;6963;288;LINESTRING (90859.61164292536 433769.2315633261, 90856.84219276288 433768.2321966086, 90854.27181404221 433768.2530276639, 90854.62243455477 433764.6903132741, 90857.19299016024 433764.6695504921, 90859.96281939175 433765.6687982269, 90859.61164292536 433769.2315633261);19.368613595001275;0.00018483026361237073;0.7339188296153366
south;6963;286;LINESTRING (90858.90240379986 433776.4751421775, 90856.13333329832 433775.4756549496, 90853.56313162939 433775.496554911, 90853.91418307328 433771.92946089, 90856.4845617939 433771.9086297978, 90859.25401196899 433772.9079964905, 90858.90240379986 433776.4751421775);19.390456689651717;0.0;0.9360317658980739
