apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
north;4312;158;LINESTRING (94218.72620766623 435040.3361067252, 94221.59741267317 435041.1377826275, 94224.17359749771 435041.461933978, 94223.82095786009 435045.1099692705, 94221.24460018866 435044.7858310661, 94218.37336769454 435043.9843356236, 94218.72620766623 435040.3361067252);20.27010427892113;0.17791148646101632;0.9412316064598607
north;4313;157;LINESTRING (94224.52646945335 435037.8132710506, 94227.10256780186 435038.1374290518, 94230.12358027008 435038.4463819711, 94229.77083558303 435042.095017331, 94226.74986873094 435041.7860787366, 94224.17359749771 435041.461933978, 94224.52646945335 435037.8132710506);20.64545205523134;0.028052552453511646;0.9992380082630087
north;4313;158;LINESTRING (94224.17368392824 435041.4619273943, 94226.74986873094 435041.7860787366, 94229.770858392 435042.0950244661, 94229.4181731477 435045.7430454342, 94226.39722909768 435045.434113996, 94223.82087144823 435045.1099758053, 94224.17368392824 435041.4619273943);20.642202570919256;0.03646151656805962;1.0
north;4313;159;LINESTRING (94223.82095786009 435045.1099692705, 94226.39722909768 435045.434113996, 94229.41819595417 435045.7430525552, 94229.06556996642 435049.390461059, 94226.04464871594 435049.0815367623, 94223.46820466916 435048.7574050912, 94223.82095786009 435045.1099692705);20.638963890018463;0.15516211730201457;0.9039950180374203
north;4314;158;LINESTRING (94229.77083558303 435042.095017331, 94232.79182521396 435042.4039630601, 94235.49249305541 435042.7295144025, 94235.13973922926 435046.3779867386, 94232.43913997401 435046.051983986, 94229.41819595417 435045.7430525552, 94229.77083558303 435042.095017331);21.09700799715692;0.0368449719245855;0.9999040252516918
north;4314;159;LINESTRING (94229.4181731477 435045.7430454342, 94232.43913997401 435046.051983986, 94235.13977352536 435046.377760997, 94234.78707895183 435050.0256209538, 94232.08651399051 435049.6993924606, 94229.06559277038 435049.3904681626, 94229.4181731477 435045.7430454342);21.093335036035178;0.08577459409869645;1.0
north;4314;160;LINESTRING (94229.06556996642 435049.390461059, 94232.08651399051 435049.6993924606, 94234.78711325006 435050.0253951725, 94234.43483532564 435053.6689462542, 94231.73430459024 435053.3424924262, 94228.71340612121 435053.0335752477, 94229.06556996642 435049.390461059);21.06828779909167;0.05005971207844068;0.7451261097460523
north;4310;163;LINESTRING (94206.82450545701 435056.4789457743, 94209.17050621234 435057.1050019837, 94211.61629880758 435057.682883727, 94211.26375356922 435061.3280674399, 94208.8177069425 435060.7502816112, 94206.47160635525 435060.1243570127, 94206.82450545701 435056.4789457743);17.892774877001386;0.0;0.7999909694631343
north;4310;164;LINESTRING (94206.47165625315 435060.1242913262, 94208.8177069425 435060.7502816112, 94211.26362657634 435061.3281152882, 94210.91149718547 435064.9689997566, 94208.46532385386 435064.391261523, 94206.11917348995 435063.7654022884, 94206.47165625315 435060.1242913262);17.872273197180153;0.0;1.0
north;4311;163;LINESTRING (94211.61642583879 435057.682835692, 94214.06221841488 435058.2607174273, 94216.93349195499 435059.061944394, 94216.58097393105 435062.7069504249, 94213.70967318384 435061.9059011095, 94211.26362657634 435061.3281152882, 94211.61642583879 435057.682835692);19.868269951502672;0.11952501290164837;1.0
north;4311;164;LINESTRING (94211.26375356922 435061.3280674399, 94213.70967318384 435061.9059011095, 94216.58096034656 435062.7070390945, 94216.22885808692 435066.3477466175, 94213.35754380038 435065.5467855486, 94210.91137048823 435064.9690473235, 94211.26375356922 435061.3280674399);19.845300288443557;0.2546426935158667;0.9671446746888818
north;4307;170;LINESTRING (94188.09694153731 435076.9674320095, 94190.92659991095 435078.0294514963, 94193.73214242945 435078.6830954698, 94193.37970201721 435082.3212560563, 94190.57402675413 435081.6677226222, 94187.7439665033 435080.6059294249, 94188.09694153731 435076.9674320095);21.10853386415016;0.2852488820552429;0.7488878626312613
north;4308;169;LINESTRING (94194.08477310554 435075.0442311893, 94196.89024911038 435075.6979308082, 94199.65908113954 435076.3969344153, 94199.30683899875 435080.0355618692, 94196.53775123825 435079.3366841355, 94193.73214242945 435078.6830954698, 94194.08477310554 435075.0442311893);20.760957471754978;0.033521122458031315;0.9999999999999998
north;4308;170;LINESTRING (94193.732208745 435078.6830401703, 94196.53775123825 435079.3366841355, 94199.30671128856 435080.0356246071, 94198.9545265311 435083.6736597545, 94196.18531083423 435082.9748446879, 94193.37963559682 435082.3213112668, 94193.732208745 435078.6830401703);20.758241083779485;0.0;1.0
north;4308;171;LINESTRING (94193.37970201721 435082.3212560563, 94196.18531083423 435082.9748446879, 94198.95439860386 435083.6737223928, 94198.60227092869 435087.3111683385, 94195.83292759705 435086.6124155794, 94193.02718609545 435085.9589370805, 94193.37970201721 435082.3212560563);20.75554077560038;0.18075708072671368;0.8462530089248399
north;4309;169;LINESTRING (94199.65920915169 435076.3968713143, 94202.42804115651 435077.0958749115, 94204.77433510582 435077.7215952589, 94204.42219238362 435081.3600937589, 94202.07579902449 435080.7345023301, 94199.30671128856 435080.0356246071, 94199.65920915169 435076.3968713143);19.079343670354596;0.0;0.831640311659014
north;4309;170;LINESTRING (94199.30683899875 435080.0355618692, 94202.07579902449 435080.7345023301, 94204.42214274721 435081.360158034, 94204.07005735282 435084.9980646513, 94201.72361427604 435084.3725374463, 94198.95439860386 435083.6737223928, 94199.30683899875 435080.0355618692);19.076839408202062;0.006526096946427548;1.0
north;4309;171;LINESTRING (94198.9545265311 435083.6736597545, 94201.72361427604 435084.3725374463, 94204.07000764328 435084.9981288445, 94203.71797927574 435088.6354466887, 94201.37148661009 435088.0099833607, 94198.60214330304 435087.3112306169, 94198.9545265311 435083.6736597545);19.074349914341482;0.0;1.0
north;4310;170;LINESTRING (94204.42219238362 435081.3600937589, 94206.76853608867 435081.9857494505, 94209.19616960928 435082.6445035157, 94208.84438622056 435086.2818131289, 94206.41645070224 435085.6236560433, 94204.07000764328 435084.9981288445, 94204.42219238362 435081.3600937589);17.819465184123626;0.0;0.8637423592670624
